offset,weight,cost,method,day,exposure,return_pct
0,0.05,0.5,high,2018-07-02,0.25,-0.24344548441838088
0,0.05,0.5,high,2018-08-01,0.25,1.5572316368302364
0,0.05,0.5,high,2018-08-30,0.25,0.4292263199536128
0,0.05,0.5,high,2018-10-01,0.25,-2.946241687254836
0,0.05,0.5,high,2018-10-30,0.0,0.0
0,0.05,0.5,high,2018-11-29,0.0,0.0
0,0.05,0.5,high,2019-01-02,0.0,0.0
0,0.05,0.5,high,2019-02-01,0.0,0.0
0,0.05,0.5,high,2019-03-05,0.25,0.5564507281891284
0,0.05,0.5,high,2019-04-03,0.25,0.31807315041083584
0,0.05,0.5,high,2019-05-03,0.25,-0.2332156849776279
0,0.05,0.5,high,2019-06-04,0.25,0.9612247929813966
0,0.05,0.5,high,2019-07-03,0.25,-0.29426009034676515
0,0.05,0.5,high,2019-08-02,0.25,1.2687407360375769
0,0.05,0.5,high,2019-09-03,0.25,0.24436323866829923
0,0.05,0.5,high,2019-10-02,0.25,0.7372365855287777
0,0.05,0.5,high,2019-10-31,0.25,0.20696982038330702
0,0.05,0.5,high,2019-12-02,0.25,1.430222669047998
0,0.05,0.5,high,2020-01-02,0.25,-0.09576119233333236
0,0.05,0.5,high,2020-02-03,0.25,-1.2275429778934144
0,0.05,0.5,high,2020-03-04,0.25,-5.4186218962584025
0,0.05,0.5,high,2020-04-02,0.0,0.0
0,0.05,0.5,high,2020-05-04,0.25,2.4361680687233545
0,0.05,0.5,high,2020-06-03,0.25,0.48952045993950755
0,0.05,0.5,high,2020-07-02,0.25,-0.2251737556969946
0,0.05,0.5,high,2020-08-03,0.25,3.2519209643457003
0,0.05,0.5,high,2020-09-01,0.25,-2.538511847885183
0,0.05,0.5,high,2020-10-01,0.25,0.39380380148150707
0,0.05,0.5,high,2020-10-30,0.25,1.1909445241850003
0,0.05,0.5,high,2020-12-01,0.25,1.080352167777754
0,0.05,0.5,high,2020-12-31,0.25,0.1652686095527045
0,0.05,0.5,high,2021-02-02,0.25,-0.2503445283179584
0,0.05,0.5,high,2021-03-04,0.25,0.0749117302065283
0,0.05,0.5,high,2021-04-05,0.25,0.3278951112082984
0,0.05,0.5,high,2021-05-04,0.25,0.391570154999199
0,0.05,0.5,high,2021-06-03,0.25,0.21620157173314336
0,0.05,0.5,high,2021-07-02,0.25,0.41846176085515996
0,0.05,0.5,high,2021-08-03,0.25,0.7067148302459358
0,0.05,0.5,high,2021-09-01,0.25,-1.8875495936408138
0,0.05,0.5,high,2021-10-01,0.25,0.8504576712009548
