offset,day,method,hold,cost,tickers,exposure,return_pct
0,2017-08-01,qqq,20,1.0,QQQ,0.5,-1.0182605968784508
0,2017-08-30,qqq,20,1.0,QQQ,0.5,-0.6114529452734274
0,2017-09-29,qqq,20,1.0,QQQ,0.5,1.3953064389760295
0,2017-10-30,qqq,20,1.0,QQQ,0.5,0.9738809830597939
0,2017-11-29,qqq,20,1.0,QQQ,0.5,0.3187345294253907
0,2017-12-29,qqq,20,1.0,QQQ,0.5,3.341021853529069
0,2018-01-31,qqq,20,1.0,QQQ,0.5,-1.5635448044517664
0,2018-03-02,qqq,20,1.0,QQQ,0.5,-3.3283904600964864
0,2018-04-03,qqq,20,1.0,QQQ,0.5,2.2500989524161463
0,2018-05-02,qqq,20,1.0,QQQ,0.5,2.2912418461421336
0,2018-06-01,qqq,20,1.0,QQQ,0.5,-0.8298186315533251
0,2018-07-02,qqq,20,1.0,QQQ,0.5,0.35867551445314394
0,2018-08-01,qqq,20,1.0,QQQ,0.5,2.5621013808991178
0,2018-08-30,qqq,20,1.0,QQQ,0.5,-0.5123047429179794
0,2018-10-01,qqq,20,1.0,QQQ,0.5,-6.559913477328472
0,2018-10-30,qqq,20,1.0,,0.0,0.0
0,2018-11-29,qqq,20,1.0,,0.0,0.0
0,2019-01-02,qqq,20,1.0,,0.0,0.0
0,2019-02-01,qqq,20,1.0,,0.0,0.0
0,2019-03-05,qqq,20,1.0,QQQ,0.5,1.866136892230874
0,2019-04-03,qqq,20,1.0,QQQ,0.5,0.6550303809967906
0,2019-05-03,qqq,20,1.0,QQQ,0.5,-4.977997228938092
0,2019-06-04,qqq,20,1.0,QQQ,0.5,3.385215304396394
0,2019-07-03,qqq,20,1.0,QQQ,0.5,-0.492308927312779
0,2019-08-02,qqq,20,1.0,QQQ,0.5,0.5927692461631828
0,2019-09-03,qqq,20,1.0,QQQ,0.5,-0.4426635739941176
0,2019-10-02,qqq,20,1.0,QQQ,0.5,2.9886219700387073
0,2019-10-31,qqq,20,1.0,QQQ,0.5,1.295716256701862
0,2019-12-02,qqq,20,1.0,QQQ,0.5,2.682393576699882
0,2020-01-02,qqq,20,1.0,QQQ,0.5,0.8415929441996539
0,2020-02-03,qqq,20,1.0,QQQ,0.5,-3.9979553860349126
0,2020-03-04,qqq,20,1.0,QQQ,0.5,-7.477878941610672
0,2020-04-02,qqq,20,1.0,,0.0,0.0
0,2020-05-04,qqq,20,1.0,QQQ,0.5,3.643635385184618
0,2020-06-03,qqq,20,1.0,QQQ,0.5,2.5597271526248466
0,2020-07-02,qqq,20,1.0,QQQ,0.5,1.5062202390953905
0,2020-08-03,qqq,20,1.0,QQQ,0.5,4.29328851745332
0,2020-09-01,qqq,20,1.0,QQQ,0.5,-4.649943125644029
0,2020-10-01,qqq,20,1.0,QQQ,0.5,-0.4311520395997137
0,2020-10-30,qqq,20,1.0,QQQ,0.5,4.559247307458114
0,2020-12-01,qqq,20,1.0,QQQ,0.5,1.3511027901877526
0,2020-12-31,qqq,20,1.0,QQQ,0.5,0.6508616715593663
0,2021-02-02,qqq,20,1.0,QQQ,0.5,-3.5983618087162217
0,2021-03-04,qqq,20,1.0,QQQ,0.5,2.4358264571317845
0,2021-04-05,qqq,20,1.0,QQQ,0.5,0.31972292859050455
0,2021-05-04,qqq,20,1.0,QQQ,0.5,-0.3157512499240567
0,2021-06-03,qqq,20,1.0,QQQ,0.5,2.95300585085172
0,2021-07-02,qqq,20,1.0,QQQ,0.5,0.23828425212979454
0,2021-08-03,qqq,20,1.0,QQQ,0.5,1.281369897020035
0,2021-09-01,qqq,20,1.0,QQQ,0.5,-3.5577344538307853
0,2021-10-01,qqq,20,1.0,QQQ,0.5,3.3119515907055863
0,2021-11-01,qqq,20,1.0,QQQ,0.5,0.40090030412627264
0,2021-12-01,qqq,20,1.0,QQQ,0.5,1.4350227931426485
0,2021-12-31,qqq,20,1.0,QQQ,0.5,-4.963359643775023
0,2022-02-01,qqq,20,1.0,QQQ,0.5,-3.5151022998541337
0,2022-03-03,qqq,20,1.0,,0.0,0.0
0,2022-04-01,qqq,20,1.0,,0.0,0.0
0,2022-05-03,qqq,20,1.0,,0.0,0.0
0,2022-06-02,qqq,20,1.0,,0.0,0.0
0,2022-07-05,qqq,20,1.0,,0.0,0.0
0,2022-08-03,qqq,20,1.0,,0.0,0.0
0,2022-09-01,qqq,20,1.0,,0.0,0.0
0,2022-10-03,qqq,20,1.0,,0.0,0.0
0,2022-11-01,qqq,20,1.0,,0.0,0.0
0,2022-12-01,qqq,20,1.0,,0.0,0.0
0,2023-01-03,qqq,20,1.0,,0.0,0.0
0,2023-02-02,qqq,20,1.0,QQQ,0.5,-1.3513923793438742
0,2023-03-06,qqq,20,1.0,QQQ,0.5,2.896819893639413
0,2023-04-04,qqq,20,1.0,QQQ,0.5,-0.6235595978312691
0,2023-05-04,qqq,20,1.0,QQQ,0.5,5.12623974643196
0,2023-06-05,qqq,20,1.0,QQQ,0.5,1.809085720843795
0,2023-07-06,qqq,20,1.0,QQQ,0.5,0.38677592735836264
0,2023-08-04,qqq,20,1.0,QQQ,0.5,-0.006303507896643357
0,2023-09-05,qqq,20,1.0,QQQ,0.5,-3.3639250887338767
0,2023-10-04,qqq,20,1.0,QQQ,0.5,-0.8800585982047027
0,2023-11-02,qqq,20,1.0,QQQ,0.5,2.921172136335115
0,2023-12-04,qqq,20,1.0,QQQ,0.5,1.4271974658371045
0,2024-01-04,qqq,20,1.0,QQQ,0.5,3.5680699867784105
0,2024-02-05,qqq,20,1.0,QQQ,0.5,0.2445475189159385
0,2024-03-06,qqq,20,1.0,QQQ,0.5,-1.2252830646931945
0,2024-04-05,qqq,20,1.0,QQQ,0.5,-1.1625414103502485
0,2024-05-06,qqq,20,1.0,QQQ,0.5,1.0380027693249305
0,2024-06-05,qqq,20,1.0,QQQ,0.5,2.9925248222439693
0,2024-07-08,qqq,20,1.0,QQQ,0.5,-6.798568922892567
0,2024-08-06,qqq,20,1.0,QQQ,0.5,1.067975069297189
0,2024-09-05,qqq,20,1.0,QQQ,0.5,1.861500270956551
0,2024-10-04,qqq,20,1.0,QQQ,0.5,-0.2894629674442317
0,2024-11-04,qqq,20,1.0,QQQ,0.5,2.47297893880436
0,2024-12-04,qqq,20,1.0,QQQ,0.5,-0.86584328032413
0,2025-01-06,qqq,20,1.0,QQQ,0.5,-0.37883616793944475
0,2025-02-06,qqq,20,1.0,QQQ,0.5,-4.078489910375572
0,2025-03-10,qqq,20,1.0,,0.0,0.0
0,2025-04-08,qqq,20,1.0,,0.0,0.0
0,2025-05-08,qqq,20,1.0,,0.0,0.0
0,2025-06-09,qqq,20,1.0,QQQ,0.5,1.8980397979717623
0,2025-07-10,qqq,20,1.0,QQQ,0.5,0.9286038049091117
0,2025-08-08,qqq,20,1.0,QQQ,0.5,-0.1374533575747794
0,2025-09-09,qqq,20,1.0,QQQ,0.5,1.323256544092244
0,2025-10-08,qqq,20,1.0,QQQ,0.5,0.4577685204647075
0,2025-11-06,qqq,20,1.0,QQQ,0.5,0.8997281819299374
0,2025-12-08,qqq,20,1.0,QQQ,0.5,-0.3533728744100406
0,2026-01-08,qqq,20,1.0,QQQ,0.5,-1.4343289125067993
0,2026-02-09,qqq,20,1.0,QQQ,0.5,-1.104112475074348
0,2026-03-11,qqq,20,1.0,QQQ,0.5,0.17587322466920963
0,2026-04-10,qqq,20,1.0,QQQ,0.5,7.766708717442605
0,2026-05-11,qqq,20,1.0,QQQ,0.5,-0.5247707031235005
0,2026-06-10,qqq,20,1.0,QQQ,0.5,1.4150360215433588
0,2026-07-13,qqq,20,1.0,QQQ,0.5,-0.452834663268209
7,2016-07-12,high,20,0.5,ALB AMAT AON BMY CVX,0.5,-2.636270964048626
7,2016-08-10,high,20,0.5,ADBE AMZN AVGO CGNX COST,0.5,-1.1597274812773395
7,2016-09-09,high,20,0.5,JPM GEN ANET OXY ABBNY,0.5,1.3681412134284532
7,2016-10-10,high,20,0.5,ANET DE JPM LRCX MRK,0.5,-0.7657253593824631
7,2016-11-08,high,20,0.5,AVGO BKNG CGNX CVX HPE,0.5,2.2272841913071773
7,2016-12-08,high,20,0.5,ACN ADP ALB AMAT AMD,0.5,0.6446392048750527
7,2017-01-10,high,20,0.5,AAPL ASML AXP CGNX PGR,0.5,3.120043157492769
7,2017-02-09,high,20,0.5,AAPL ADBE ASML AXP BKNG,0.5,1.6124049095224358
7,2017-03-13,high,20,0.5,ADBE ADP ALB AMAT ANET,0.5,0.8685890187855927
7,2017-04-11,high,20,0.5,DE MCD PLD WMT AON,0.5,1.8959155452441312
7,2017-05-11,high,20,0.5,AAPL ADBE ALB AMAT ANET,0.5,0.5039471275616325
7,2017-06-12,high,20,0.5,AON CAT DE JNJ NVR,0.5,0.6227539407232419
7,2017-07-12,high,20,0.5,ADBE ALB BKNG CAT CI,0.5,0.31382965216131264
7,2017-08-10,high,20,0.5,NEE PG LHX LMT PGR,0.5,-0.05642829007028727
7,2017-09-11,high,20,0.5,ABBV ABT ACN ADBE ALB,0.5,1.286248768250231
7,2017-10-10,high,20,0.5,ABBV ABT AON AXP BIIB,0.5,-0.5304330777490263
7,2017-11-08,high,20,0.5,AAPL ACN ADBE ALB AMAT,0.5,-2.3522305493096196
7,2017-12-08,high,20,0.5,ACN AVAV BLK CAT DE,0.5,2.855283262169084
7,2018-01-10,high,20,0.5,ADBE AMZN ANET AXP BAC,0.5,-0.7950103929783792
7,2018-02-09,high,20,0.5,FTNT NOC BMY SPGI ANET,0.5,4.053948242167316
7,2018-03-13,high,20,0.5,ILMN INTU MU SEDG ZTS,0.5,-2.8311230464984516
7,2018-04-12,high,20,0.5,COP MPC VLO VST FTNT,0.5,3.5936089262936566
7,2018-05-11,high,20,0.5,ADBE CCJ COP CRM FTNT,0.5,1.1683937212312312
7,2018-06-12,high,20,0.5,ADP AMZN COST CRM FTNT,0.5,0.907169136163688
7,2018-07-12,high,20,0.5,ACN AMZN COST CRM DELL,0.5,-0.12299412238960805
7,2018-08-10,high,20,0.5,AVAV FTNT TJX LLY NEE,0.5,6.26600410054281
7,2018-09-11,high,20,0.5,ACN AMD AON AVAV AXP,0.5,-1.8202969979660644
7,2018-10-10,high,20,0.5,NEE VZ LLY PFE ELV,0.5,0.6823435137818468
7,2018-11-08,high,20,0.5,AON DELL JNJ MCD MRK,0.5,0.19093597085169112
7,2018-12-11,high,20,0.5,,0.0,0.0
7,2019-01-11,high,20,0.5,,0.0,0.0
7,2019-02-12,high,20,0.5,,0.0,0.0
7,2019-03-14,high,20,0.5,ABT ADP APD CHKP ENPH,0.5,1.299927939115153
7,2019-04-12,high,20,0.5,ACN ADP ANET AON APD,0.5,-2.8795469147304797
7,2019-05-14,high,20,0.5,LHX NEE MDLZ PEP PG,0.5,2.274229985952414
7,2019-06-13,high,20,0.5,ABT ACN COST DHR DIS,0.5,1.6835926930490297
7,2019-07-15,high,20,0.5,AMD AXP CB COST DIS,0.5,-1.8030530387232568
7,2019-08-13,high,20,0.5,DHI ENPH LMT MLM NVR,0.5,-0.9736369366223685
7,2019-09-12,high,20,0.5,ASML DUK ITW LRCX MDT,0.5,-0.8501937108786439
7,2019-10-11,high,20,0.5,AAPL ASML DE HD TER,0.5,1.9762744230822138
7,2019-11-11,high,20,0.5,AAPL AMD APD BMY DE,0.5,0.6650785060390518
7,2019-12-11,high,20,0.5,AAPL ABBNY ASML AVGO BMY,0.5,2.159642871106926
7,2020-01-13,high,20,0.5,AAPL ADBE ADP AXP BLK,0.5,2.114868015806426
7,2020-02-12,high,20,0.5,AAPL ABBV ADBE AMAT AMD,0.5,-12.683184879690257
7,2020-03-13,high,20,0.5,,0.0,0.0
7,2020-04-14,high,20,0.5,LLY REGN VRTX WMT OKTA,0.5,3.83551459034448
7,2020-05-13,high,20,0.5,MDB OKTA REGN NFLX PYPL,0.5,0.9845126540161342
7,2020-06-12,high,20,0.5,ADBE DHR PYPL AMZN ASML,0.5,6.8145626663951075
7,2020-07-14,high,20,0.5,AAPL ABBNY ABBV APD ASML,0.5,-0.11695451729356598
7,2020-08-12,high,20,0.5,ABBNY AVGO BLK DELL DHI,0.5,0.1339706678967767
7,2020-09-11,high,20,0.5,CAT FCX NKE RIO PGR,0.5,1.619080362176728
7,2020-10-12,high,20,0.5,ABBNY ASML AVGO BLK CAT,0.5,0.7294710457516507
7,2020-11-10,high,20,0.5,ABBNY ALB CAT DE ELV,0.5,1.955413479126089
7,2020-12-10,high,20,0.5,CCJ CRSP CRWD DELL GS,0.5,9.162759995216764
7,2021-01-12,high,20,0.5,ABBNY ABBV AMAT ANET ASML,0.5,0.7229443226814514
7,2021-02-11,high,20,0.5,ABT AMAT ASML AVGO CAT,0.5,-0.8005263516086769
7,2021-03-15,high,20,0.5,ABBNY ADP CAT CCJ CI,0.5,-0.5436852377168067
7,2021-04-14,high,20,0.5,CI DE DUK HON LOW,0.5,-0.5846971164451986
7,2021-05-13,high,20,0.5,ABBV C DUK GEN JPM,0.5,0.6935227433247926
7,2021-06-14,high,20,0.5,ADBE ASML FTNT GOOGL INTU,0.5,2.7528759809970937
7,2021-07-14,high,20,0.5,AAPL ABBV ACN ADBE ADP,0.5,0.3348361311549475
7,2021-08-12,high,20,0.5,ABBNY ADBE AON BLK CB,0.5,0.45742893378553084
7,2021-09-13,high,20,0.5,AON ASML AVGO CCJ KLAC,0.5,-4.3890982982005555
7,2021-10-12,high,20,0.5,GD LHX NET ORCL PANW,0.5,2.680347695609697
7,2021-11-10,high,20,0.5,ADP PG PLD KO LIN,0.5,0.5936574519749938
7,2021-12-10,high,20,0.5,AAPL ABBV ABT ACN AVGO,0.5,-0.10245145941224498
7,2022-01-11,high,20,0.5,ABBV BAC BRK-B COP CVS,0.5,1.471519044337466
7,2022-02-10,high,20,0.5,,0.0,0.0
7,2022-03-14,high,20,0.5,,0.0,0.0
7,2022-04-12,high,20,0.5,,0.0,0.0
7,2022-05-12,high,20,0.5,,0.0,0.0
7,2022-06-13,high,20,0.5,,0.0,0.0
7,2022-07-14,high,20,0.5,,0.0,0.0
7,2022-08-12,high,20,0.5,,0.0,0.0
7,2022-09-13,high,20,0.5,,0.0,0.0
7,2022-10-12,high,20,0.5,,0.0,0.0
7,2022-11-10,high,20,0.5,,0.0,0.0
7,2022-12-12,high,20,0.5,,0.0,0.0
7,2023-01-12,high,20,0.5,,0.0,0.0
7,2023-02-13,high,20,0.5,ETN PGR PWR ROK URI,0.5,-0.5424780584282085
7,2023-03-15,high,20,0.5,ANET AVGO BSX NVR MDLZ,0.5,2.5780140391864936
7,2023-04-14,high,20,0.5,ABBNY BSX NVR ORCL PHM,0.5,2.4452368953427728
7,2023-05-15,high,20,0.5,ABBNY BSX DHI FTNT ISRG,0.5,1.0447605503548063
7,2023-06-14,high,20,0.5,AAPL ABBNY ASML AVGO FTNT,0.5,1.7816331059194557
7,2023-07-17,high,20,0.5,AAPL ABNB ADBE ASML AVGO,0.5,-3.288215972331987
7,2023-08-15,high,20,0.5,LLY CEG HD PWR WMT,0.5,0.958885229697648
7,2023-09-14,high,20,0.5,BRK-B CCJ CEG GOOGL LIN,0.5,-1.792303965994968
7,2023-10-13,high,20,0.5,PGR VRTX LLY AMGN PANW,0.5,-0.9875854727977584
7,2023-11-13,high,20,0.5,AVAV CCJ CHKP COST CRWD,0.5,3.3362840334194344
7,2023-12-13,high,20,0.5,AAPL ACN AMD AMZN AVGO,0.5,0.5854998285410806
7,2024-01-16,high,20,0.5,AMD ANET BSX CRWD DDOG,0.5,4.214715915025158
7,2024-02-14,high,20,0.5,AMAT BRK-B BSX CHKP CI,0.5,1.05141413937202
7,2024-03-15,high,20,0.5,CAT CI ELV FCX HOOD,0.5,0.579324867593134
7,2024-04-16,high,20,0.5,SCHW BSX PGR AMAT ELV,0.5,1.9438195670312686
7,2024-05-15,high,20,0.5,AMAT ANET AVGO BAC BSX,0.5,3.0453235003163437
7,2024-06-14,high,20,0.5,AVGO COST MSFT NFLX NVDA,0.5,-1.3804683214216684
7,2024-07-17,high,20,0.5,AMGN AXP BRK-B C DUK,0.5,-1.5642356152884784
7,2024-08-15,high,20,0.5,ABBV ADP ASTS CHKP ISRG,0.5,0.9445372462511648
7,2024-09-16,high,20,0.5,ADP AMGN AXP CB CI,0.5,0.07654286798917109
7,2024-10-15,high,20,0.5,APD AXP BKNG BLK GEN,0.5,2.5380751150265946
7,2024-11-13,high,20,0.5,AMZN AON BSX EMR GD,0.5,-1.3801782084356895
7,2024-12-13,high,20,0.5,AAPL ANET AVGO PYPL TSLA,0.5,-0.969542444539373
7,2025-01-16,high,20,0.5,BSX C CEG EOG GS,0.5,1.4750135685811738
7,2025-02-18,high,20,0.5,C CRWD DE FTNT GS,0.5,-7.406633590333045
7,2025-03-19,high,20,0.5,,0.0,0.0
7,2025-04-17,high,20,0.5,,0.0,0.0
7,2025-05-19,high,20,0.5,ADP BKNG BSX GEV IBM,0.5,0.4911310051473494
7,2025-06-18,high,20,0.5,ASTS HOOD IBM LEU MP,0.5,15.859537332689143
7,2025-07-21,high,20,0.5,AVGO KLAC NET PL RTX,0.5,0.6415057192666218
7,2025-08-19,high,20,0.5,CVS JNJ SEDG T TJX,0.5,0.9362100116856009
7,2025-09-18,high,20,0.5,ABBV AXP BAC C CAT,0.5,0.0430791826467436
7,2025-10-17,high,20,0.5,AXP CVS GILD JNJ MU,0.5,1.6329075647002034
7,2025-11-17,high,20,0.5,AMGN CWEN JNJ SQM NEE,0.5,-0.6160610793172205
7,2025-12-17,high,20,0.5,ALB CB RIO SQM MCD,0.5,3.7743794471333247
7,2026-01-20,high,20,0.5,MU NXE UEC XOM NUE,0.5,1.3922580634295079
7,2026-02-19,high,20,0.5,AMAT COP CVX DE GEV,0.5,0.8651511932083356
7,2026-03-20,high,20,0.5,,0.0,0.0
7,2026-04-21,high,20,0.5,AMD ANET CAT DELL ETN,0.5,2.536815122394853
7,2026-05-20,high,20,0.5,AAPL CRWD GS IRDM MS,0.5,2.5115525924761517
7,2026-06-22,high,20,0.5,ABBNY AMAT AMD BAC BEAM,0.5,-2.029819169171887
7,2026-07-22,high,20,0.5,BAC JPM BMY GD UNH,0.5,0.923770226525944
7,2016-07-12,momentum,20,0.5,NVDA AMD AMZN ALB HII,0.5,3.332518353445657
7,2016-08-10,momentum,20,0.5,AMD NVDA DHR ALB AMAT,0.5,0.8258020172127178
7,2016-09-09,momentum,20,0.5,AMD NVDA ALB DHR AMAT,0.5,4.222897404132109
7,2016-10-10,momentum,20,0.5,AMD NVDA AMAT DHR ALB,0.5,1.0636645656012744
7,2016-11-08,momentum,20,0.5,AMD NVDA AMAT ALB DHR,0.5,9.435075038280383
7,2016-12-08,momentum,20,0.5,AMD NVDA FCX DHR ALB,0.5,1.7450626201495067
7,2017-01-10,momentum,20,0.5,AMD FCX NVDA CGNX AMAT,0.5,4.200664041438795
7,2017-02-09,momentum,20,0.5,AMD NVDA FCX URI MU,0.5,-4.4424091193915665
7,2017-03-13,momentum,20,0.5,AMD NVDA MU URI DHR,0.5,-0.3468754579262767
7,2017-04-11,momentum,20,0.5,AMD NVDA MU CGNX URI,0.5,1.1025497387098904
7,2017-05-11,momentum,20,0.5,AMD NVDA MU CGNX URI,0.5,3.127529123198469
7,2017-06-12,momentum,20,0.5,NVDA AMD MU XYZ CGNX,0.5,1.2779354045706182
7,2017-07-12,momentum,20,0.5,NVDA XYZ MU AMD ANET,0.5,-1.1558511365467816
7,2017-08-10,momentum,20,0.5,NVDA XYZ MU AMD ANET,0.5,3.5217847276100667
7,2017-09-11,momentum,20,0.5,NVDA XYZ CGNX ANET AMD,0.5,3.958409368265836
7,2017-10-10,momentum,20,0.5,NVDA STLA XYZ CGNX ANET,0.5,5.112754175756784
7,2017-11-08,momentum,20,0.5,NVDA XYZ STLA MU KTOS,0.5,-0.7074738501854916
7,2017-12-08,momentum,20,0.5,XYZ SEDG NVDA ANET MU,0.5,3.330044857101333
7,2018-01-10,momentum,20,0.5,SEDG XYZ ANET AVAV FSLR,0.5,-3.839046899795573
7,2018-02-09,momentum,20,0.5,SEDG XYZ ANET FSLR STLA,0.5,11.604680271193214
7,2018-03-13,momentum,20,0.5,XYZ SEDG NVDA ANET STLA,0.5,-2.10321168255162
7,2018-04-12,momentum,20,0.5,SEDG XYZ CRSP NVDA FSLR,0.5,3.2155030148419916
7,2018-05-11,momentum,20,0.5,CRSP SEDG XYZ STLA NFLX,0.5,0.6869770406356945
7,2018-06-12,momentum,20,0.5,CRSP SEDG XYZ NFLX OKTA,0.5,2.1287009471199214
7,2018-07-12,momentum,20,0.5,ENPH CRSP XYZ SEDG NFLX,0.5,-7.00622574159352
7,2018-08-10,momentum,20,0.5,ENPH CRSP XYZ NFLX RUN,0.5,-0.04422436619138104
7,2018-09-11,momentum,20,0.5,XYZ CRSP FTNT AMZN RUN,0.5,-5.329269522096225
7,2018-10-10,momentum,20,0.5,XYZ OKTA FTNT AMD AMZN,0.5,1.4761648562533036
7,2018-11-08,momentum,20,0.5,MDB AMD XYZ AVAV FTNT,0.5,-5.046740384931359
7,2018-12-11,momentum,20,0.5,,0.0,0.0
7,2019-01-11,momentum,20,0.5,,0.0,0.0
7,2019-02-12,momentum,20,0.5,,0.0,0.0
7,2019-03-14,momentum,20,0.5,MDB OKTA RUN AMD ENPH,0.5,5.562802005785539
7,2019-04-12,momentum,20,0.5,MDB ZS AMD OKTA IRDM,0.5,-2.04984766994476
7,2019-05-14,momentum,20,0.5,MDB AMD IRDM ZS ENPH,0.5,6.391492634828433
7,2019-06-13,momentum,20,0.5,ENPH MDB OKTA ZS AMD,0.5,1.7306230229046093
7,2019-07-15,momentum,20,0.5,MDB ENPH OKTA ZS AMD,0.5,3.605378147503413
7,2019-08-13,momentum,20,0.5,ENPH OKTA MDB ZS KTOS,0.5,-8.11884800597279
7,2019-09-12,momentum,20,0.5,ENPH SEDG OKTA SBUX MDB,0.5,3.85847423823642
7,2019-10-11,momentum,20,0.5,ENPH MDB OKTA SEDG TER,0.5,-4.970678764764536
7,2019-11-11,momentum,20,0.5,ENPH SEDG OKTA KLAC TER,0.5,2.5370586988986865
7,2019-12-11,momentum,20,0.5,ENPH SEDG LRCX TER KLAC,0.5,6.294696252953225
7,2020-01-13,momentum,20,0.5,ENPH SEDG TER LRCX AMD,0.5,5.174872464961844
7,2020-02-12,momentum,20,0.5,ENPH SEDG AMD AAPL CRSP,0.5,-12.451924350652577
7,2020-03-13,momentum,20,0.5,,0.0,0.0
7,2020-04-14,momentum,20,0.5,ENPH SEDG TSLA AMD AAPL,0.5,9.451364310734078
7,2020-05-13,momentum,20,0.5,TSLA ENPH AMD SEDG NVDA,0.5,4.471612053470109
7,2020-06-12,momentum,20,0.5,MRNA TSLA ENPH NVDA SEDG,0.5,10.74865542351966
7,2020-07-14,momentum,20,0.5,MRNA TSLA ENPH SEDG NVDA,0.5,0.7165698114117269
7,2020-08-12,momentum,20,0.5,TSLA MRNA NVDA REGN RUN,0.5,1.6992949189253759
7,2020-09-11,momentum,20,0.5,TSLA MRNA ENPH SEDG RUN,0.5,18.38812605732567
7,2020-10-12,momentum,20,0.5,TSLA MRNA RUN TWST ENPH,0.5,0.030744783252156793
7,2020-11-10,momentum,20,0.5,TSLA ENPH RUN MRNA TWST,0.5,20.500033792355964
7,2020-12-10,momentum,20,0.5,TSLA ENPH MRNA RUN TWST,0.5,13.211806367428757
7,2021-01-12,momentum,20,0.5,MRNA TWST TSLA NET PACB,0.5,8.782910500934605
7,2021-02-11,momentum,20,0.5,PACB MRNA TSLA TWST ENPH,0.5,-10.35581869807094
7,2021-03-15,momentum,20,0.5,PACB MSTR MRNA TSLA RUN,0.5,-0.009886691962290861
7,2021-04-14,momentum,20,0.5,PACB MSTR BEAM TWST NTLA,0.5,-13.103043161286354
7,2021-05-13,momentum,20,0.5,PACB MSTR NTLA FCX UUUU,0.5,9.765493988456653
7,2021-06-14,momentum,20,0.5,PACB MSTR FCX UUUU NTLA,0.5,3.181628255431601
7,2021-07-14,momentum,20,0.5,PACB MSTR NTLA BEAM MP,0.5,9.17143043173927
7,2021-08-12,momentum,20,0.5,NTLA PACB MSTR BEAM MRNA,0.5,-0.8632656909057568
7,2021-09-13,momentum,20,0.5,NTLA MRNA MSTR BEAM NET,0.5,-3.374010995772936
7,2021-10-12,momentum,20,0.5,NTLA MRNA UUUU MSTR UEC,0.5,9.960200174863854
7,2021-11-10,momentum,20,0.5,NTLA UUUU MSTR UEC FTNT,0.5,-10.247164253400376
7,2021-12-10,momentum,20,0.5,UEC UUUU FTNT NET NVDA,0.5,-2.345386193707677
7,2022-01-11,momentum,20,0.5,NVDA F FTNT UUUU UEC,0.5,-5.705401622763018
7,2022-02-10,momentum,20,0.5,,0.0,0.0
7,2022-03-14,momentum,20,0.5,,0.0,0.0
7,2022-04-12,momentum,20,0.5,,0.0,0.0
7,2022-05-12,momentum,20,0.5,,0.0,0.0
7,2022-06-13,momentum,20,0.5,,0.0,0.0
7,2022-07-14,momentum,20,0.5,,0.0,0.0
7,2022-08-12,momentum,20,0.5,,0.0,0.0
7,2022-09-13,momentum,20,0.5,,0.0,0.0
7,2022-10-12,momentum,20,0.5,,0.0,0.0
7,2022-11-10,momentum,20,0.5,,0.0,0.0
7,2022-12-12,momentum,20,0.5,,0.0,0.0
7,2023-01-12,momentum,20,0.5,,0.0,0.0
7,2023-02-13,momentum,20,0.5,FSLR CEG IRDM MPC VLO,0.5,2.127389424703874
7,2023-03-15,momentum,20,0.5,FSLR MPC VLO GILD IRDM,0.5,2.3178795397849505
7,2023-04-14,momentum,20,0.5,FSLR IRDM MPC DHI GILD,0.5,0.18376776501942693
7,2023-05-15,momentum,20,0.5,FSLR PACB MSTR NFLX IRDM,0.5,3.1639095017420793
7,2023-06-14,momentum,20,0.5,FSLR PACB SYM NFLX MSTR,0.5,6.176008672070177
7,2023-07-17,momentum,20,0.5,PACB NVDA FSLR SYM VRT,0.5,-0.3001167865941179
7,2023-08-15,momentum,20,0.5,SYM NVDA IONQ VRT NU,0.5,0.27083468836610614
7,2023-09-14,momentum,20,0.5,NVDA SYM IONQ VRT PHM,0.5,1.571386951855458
7,2023-10-13,momentum,20,0.5,NVDA IONQ VRT SYM META,0.5,-3.095306617172855
7,2023-11-13,momentum,20,0.5,SYM NVDA META IONQ VRT,0.5,5.285280391609315
7,2023-12-13,momentum,20,0.5,VRT META SYM NVDA PLTR,0.5,-0.14229686476461278
7,2024-01-16,momentum,20,0.5,SYM VRT COIN NVDA MSTR,0.5,11.162385016531552
7,2024-02-14,momentum,20,0.5,VRT NVDA CRWD SYM COIN,0.5,6.229400638585281
7,2024-03-15,momentum,20,0.5,VRT MSTR PLTR NVDA SYM,0.5,-4.421451994426306
7,2024-04-16,momentum,20,0.5,VRT MSTR COIN NVDA PLTR,0.5,1.1580722651622022
7,2024-05-15,momentum,20,0.5,VRT MSTR COIN NVDA VST,0.5,3.254674517026479
7,2024-06-14,momentum,20,0.5,MSTR VRT COIN VST DELL,0.5,0.7107365627832651
7,2024-07-17,momentum,20,0.5,VRT VST MSTR NVDA ASTS,0.5,2.499043424031777
7,2024-08-15,momentum,20,0.5,MSTR ASTS COIN NVDA TWST,0.5,-1.365730713047264
7,2024-09-16,momentum,20,0.5,ASTS MSTR NVDA VST VRT,0.5,11.673061304942145
7,2024-10-15,momentum,20,0.5,ASTS MSTR VST TWST NVDA,0.5,8.972015744312678
7,2024-11-13,momentum,20,0.5,ASTS SMR MSTR VST HOOD,0.5,-0.41262811552095213
7,2024-12-13,momentum,20,0.5,SMR MSTR ASTS LUNR RKLB,0.5,4.065227011327854
7,2025-01-16,momentum,20,0.5,SMR MSTR RGTI QBTS ASTS,0.5,6.866158936580424
